,,temp_daily_max,pressure_daily_max,humidity_daily_max,wind_speed_daily_max,rain_1h_daily_max,rain_3h_daily_max,snow_3h_daily_max,clouds_all_daily_max
2015-03-15,Madrid,282.87465625,1022,95,3,0.0,0.05,0.0,92
2015-03-15,Seville,291.34134375,1019,67,4,0.0,0.0,0.0,0
2015-03-15,Valencia,285.49134375,1020,89,2,0.9,0.01,0.0,92
2015-03-16,Barcelona,284.3903125,1020,70,3,0.0,0.06,0.0,76
2015-03-16,Bilbao,283.057,1020,97,1,0.9,0.032,0.0,42
2015-03-16,Madrid,283.56534375,1019,95,2,0.0,0.05,0.0,68
2015-03-16,Seville,292.16534375,1017,100,3,0.0,0.055,0.0,50
2015-03-16,Valencia,284.707,1021,95,2,0.3,0.0,0.0,92
2015-03-17,Barcelona,286.48334375,1021,85,8,0.3,0.093,0.0,57
2015-03-17,Bilbao,287.125,1018,88,2,0.0,0.03,0.0,57
2015-03-17,Madrid,287.04165625,1018,93,6,0.0,0.0,0.0,62
2015-03-17,Seville,287.828,1016,99,7,3.0,0.055,0.0,92
2015-03-17,Valencia,286.0916875,1021,98,4,0.3,0.0,0.0,58
2015-03-18,Barcelona,286.253,1021,85,9,0.3,0.075,0.0,90
2015-03-18,Bilbao,286.771,1021,93,1,0.3,0.0,0.0,88
2015-03-18,Madrid,282.85534375,1018,83,6,0.3,0.03,0.0,92
2015-03-18,Seville,285.303,1014,98,5,3.0,0.0,0.0,92
2015-03-18,Valencia,283.36965625,1019,97,6,3.0,0.0,0.0,92
2015-03-19,Barcelona,287.524,1020,84,9,0.3,0.005,0.0,92
2015-03-19,Bilbao,285.756,1021,98,1,0.3,0.024,0.0,92
2015-03-19,Madrid,285.456,1016,92,4,0.9,0.0,0.0,92
2015-03-19,Seville,289.106,1012,96,4,0.3,0.095,0.0,88
2015-03-19,Valencia,283.57265625,1016,97,8,3.0,0.0,0.0,92
2015-03-20,Barcelona,288.98,1018,93,12,0.3,0.005,0.0,92
2015-03-20,Bilbao,281.407,1020,99,1,0.3,0.025,0.0,92
2015-03-20,Madrid,285.24,1013,99,5,3.0,0.0,0.0,92
2015-03-20,Seville,293.51,1013,100,5,0.9,0.095,0.0,92
2015-03-20,Valencia,284.186,1014,100,8,3.0,0.001,0.0,92
2015-03-21,Barcelona,286.4066875,1013,94,12,3.0,0.0,0.0,92
2015-03-21,Bilbao,280.257,1016,99,1,0.9,0.0,0.0,92
2015-03-21,Madrid,282.34,1008,95,5,3.0,0.0,0.0,92
2015-03-21,Seville,286.94334375,1009,98,4,3.0,0.0,0.0,92
2015-03-21,Valencia,285.07334375,1008,99,6,3.0,0.0,0.0,92
2015-03-22,Barcelona,285.996,1014,89,9,3.0,0.0,0.0,84
2015-03-22,Bilbao,280.7856875,1015,99,2,0.9,0.0,0.0,92
2015-03-22,Madrid,284.32934375,1009,97,4,0.9,0.0,0.0,92
2015-03-22,Seville,287.313,1008,98,3,3.0,0.0,0.0,92
2015-03-22,Valencia,283.346,1011,98,2,3.0,0.0,0.0,92
2015-03-23,Barcelona,286.8540000000001,1014,87,7,0.3,0.012,0.0,85
2015-03-23,Bilbao,277.88434375,1015,99,1,3.0,0.0,2.9,92
2015-03-23,Madrid,282.65934375,1009,98,3,3.0,0.0,0.0,92
2015-03-23,Seville,290.0373125,1009,99,5,0.9,0.01,0.0,86
2015-03-23,Valencia,283.38934375,1011,98,4,3.0,0.0,0.0,92
2015-03-24,Barcelona,285.3385,1008,93,9,0.9,0.012,0.0,92
2015-03-24,Bilbao,279.94134375,1014,99,3,3.0,0.0,2.9,92
2015-03-24,Madrid,284.49134375,1010,97,7,3.0,0.0,0.0,92
2015-03-24,Seville,286.01165625,1007,96,4,0.9,0.001,0.0,92
2015-03-24,Valencia,284.94134375,1005,98,4,3.0,0.0,0.0,92
2015-03-25,Barcelona,285.318,1007,89,8,3.0,0.0,0.0,92
2015-03-25,Bilbao,278.85734375,1017,95,3,3.0,0.0,0.0,92
2015-03-25,Madrid,281.724,1017,87,8,0.9,0.0,0.0,69
2015-03-25,Seville,288.018,1018,96,7,0.9,0.0,0.0,76
2015-03-25,Valencia,283.32165625,1012,88,7,3.0,0.0,0.0,92
2015-03-26,Barcelona,284.4343125,1014,76,5,3.0,0.0,0.0,92
2015-03-26,Bilbao,283.53865625,1023,97,4,3.0,0.0,0.0,92
2015-03-26,Madrid,286.472,1021,93,5,0.9,0.087,0.0,92
2015-03-26,Seville,291.81765625,1024,76,3,0.9,0.0,0.0,73
2015-03-26,Valencia,288.347,1017,76,6,3.0,0.0,0.0,80
2015-03-27,Barcelona,287.36465625,1022,89,3,0.3,0.0,0.0,16
2015-03-27,Bilbao,284.148,1030,98,3,3.0,0.0,0.0,92
2015-03-27,Madrid,291.64565625,1028,89,4,0.3,0.0,0.0,68
2015-03-27,Seville,295.61465625,1027,96,3,0.0,0.0,0.0,44
2015-03-27,Valencia,295.079,1024,56,5,0.0,0.0,0.0,32
2015-03-28,Barcelona,288.517,1022,91,4,0.0,0.018,0.0,5
2015-03-28,Bilbao,287.551,1030,97,2,0.9,0.0,0.0,92
2015-03-28,Madrid,294.1843125,1028,88,3,0.0,0.0,0.0,4
2015-03-28,Seville,299.55634375,1027,97,3,0.0,0.0,0.0,4
2015-03-28,Valencia,298.06765625,1024,64,4,0.0,0.0,0.0,0
2015-03-29,Barcelona,288.95665625,1024,100,4,0.0,0.015,0.0,68
2015-03-29,Bilbao,289.579,1028,95,2,0.3,0.008,0.0,64
2015-03-29,Madrid,294.068,1026,74,3,0.0,0.0,0.0,0
2015-03-29,Seville,301.268,1032,82,5,0.0,0.0,0.0,8
2015-03-29,Valencia,298.379,1024,80,2,0.0,0.0,0.0,0
2015-03-30,Barcelona,292.46,1023,100,10,0.0,0.01,0.0,64
2015-03-30,Bilbao,288.8726875,1028,87,3,0.3,0.0,0.0,56
2015-03-30,Madrid,295.569,1040,77,4,0.0,0.0,0.0,8
2015-03-30,Seville,301.519,1034,81,3,0.0,0.0,0.0,0
2015-03-30,Valencia,301.6690000000001,1023,75,9,0.0,0.0,0.0,12
2015-03-31,Barcelona,288.55565625,1025,88,3,0.0,0.01,0.0,16
2015-03-31,Bilbao,287.11165625,1033,98,3,0.3,0.0,0.0,82
2015-03-31,Madrid,295.8116875,1028,69,2,0.0,0.0,0.0,0
2015-03-31,Seville,302.24234375,1026,84,3,0.0,0.0,0.0,0
2015-03-31,Valencia,300.96134375,1025,61,2,0.0,0.0,0.0,0
2015-04-01,Barcelona,288.02534375,1026,92,4,0.3,0.01,0.0,88
2015-04-01,Bilbao,283.3586875,1034,96,1,0.3,0.0,0.0,92
2015-04-01,Madrid,292.97534375,1029,67,4,0.0,0.0,0.0,24
2015-04-01,Seville,303.75865625,1025,70,4,0.0,0.0,0.0,0
2015-04-01,Valencia,295.94665625,1027,72,3,0.0,0.0,0.0,16
2015-04-02,Barcelona,287.52634375,1027,85,3,0.3,0.07,0.0,69
2015-04-02,Bilbao,288.60265625,1033,96,1,0.3,0.0,0.0,28
2015-04-02,Madrid,293.783,1026,73,3,0.0,0.0,0.0,12
2015-04-02,Seville,299.86634375,1022,88,2,0.0,0.0,0.0,20
2015-04-02,Valencia,294.236,1027,83,2,0.0,0.0,0.0,0
2015-04-03,Barcelona,287.9666875,1023,91,5,0.3,0.093,0.0,80
2015-04-03,Bilbao,288.279,1026,91,2,0.3,0.0,0.0,86
2015-04-03,Madrid,293.88334375,1022,63,2,0.0,0.0,0.0,76
2015-04-03,Seville,298.53,1019,90,3,0.0,0.0,0.0,64
2015-04-03,Valencia,294.56234375,1022,88,2,0.0,0.0,0.0,78
2015-04-04,Barcelona,286.742,1015,93,4,0.3,0.043,0.0,92
2015-04-04,Bilbao,283.2920000000001,1021,97,1,0.3,0.0,0.0,92
2015-04-04,Madrid,292.742,1015,67,4,0.0,0.0,0.0,68
2015-04-04,Seville,300.032,1014,90,4,0.0,0.0,0.0,92
2015-04-04,Valencia,291.05865625,1015,95,2,0.0,0.015,0.0,84
2015-04-05,Barcelona,287.426,1016,80,3,0.3,0.0,0.0,92
2015-04-05,Bilbao,284.49734375,1019,98,2,0.3,0.0,0.0,90
2015-04-05,Madrid,293.99734375,1013,73,3,0.0,0.0,0.0,5
2015-04-05,Seville,296.014,1010,87,5,0.3,0.0,0.0,92
2015-04-05,Valencia,291.161,1015,97,4,0.3,0.035,0.0,61
2015-04-06,Barcelona,286.81834375,1023,72,6,0.3,0.005,0.0,88
2015-04-06,Bilbao,286.78834375,1023,82,2,0.3,0.0,0.0,0
2015-04-06,Madrid,292.455,1018,85,4,0.0,0.0,0.0,10
2015-04-06,Seville,295.885,1014,94,3,0.9,0.0,0.0,92
2015-04-06,Valencia,288.3473125,1022,96,4,0.3,0.0,0.0,92
2015-04-07,Barcelona,286.8986875,1032,72,7,0.0,0.005,0.0,0
2015-04-07,Bilbao,288.763,1026,83,2,0.0,0.0,0.0,8
2015-04-07,Madrid,289.096,1025,85,7,0.0,0.0,0.0,20
2015-04-07,Seville,295.2126875,1018,70,6,0.9,0.0,0.0,80
2015-04-07,Valencia,285.84865625,1029,90,6,0.3,0.1,0.0,90
2015-04-08,Barcelona,286.78365625,1033,72,4,0.0,0.0,0.0,0
2015-04-08,Bilbao,289.45265625,1027,60,3,0.0,0.0,0.0,32
2015-04-08,Madrid,287.317,1027,73,7,0.3,0.04,0.0,90
2015-04-08,Seville,292.067,1019,66,6,0.3,0.004,0.0,92
2015-04-08,Valencia,287.017,1030,83,5,0.3,0.0,0.0,84
2015-04-09,Barcelona,286.94534375,1029,73,3,0.0,0.0,0.0,5
2015-04-09,Bilbao,289.5453125,1023,72,3,0.3,0.0,0.0,88
2015-04-09,Madrid,284.186,1025,89,5,0.9,0.018,0.0,92
2015-04-09,Seville,290.4173125,1022,93,3,0.9,0.0,0.0,92
2015-04-09,Valencia,285.4683125,1028,84,4,0.9,0.0,0.0,90
2015-04-10,Barcelona,287.40034375,1028,83,3,0.0,0.0,0.0,32
2015-04-10,Bilbao,288.969,1022,93,3,0.9,0.0,0.0,90
2015-04-10,Madrid,288.20265625,1024,91,4,0.9,0.012,0.0,92
2015-04-10,Seville,294.586,1022,98,2,0.9,0.078,0.0,74
2015-04-10,Valencia,289.72834375,1026,91,2,0.9,0.0,0.0,44
2015-04-11,Barcelona,288.346,1026,88,7,0.0,0.0,0.0,41
2015-04-11,Bilbao,288.348,1027,97,1,0.9,0.095,0.0,92
2015-04-11,Madrid,290.62934375,1024,97,2,0.9,0.0,0.0,77
2015-04-11,Seville,290.66934375,1022,92,2,0.9,0.075,0.0,92
2015-04-11,Valencia,287.346,1026,89,1,0.3,0.0,0.0,92
2015-04-12,Barcelona,288.7923125,1029,91,4,0.0,0.0,0.0,42
2015-04-12,Bilbao,293.7216875,1027,99,2,0.0,0.095,0.0,0
2015-04-12,Madrid,292.28834375,1025,93,5,0.9,0.003,0.0,77
2015-04-12,Seville,294.164,1022,96,4,0.9,0.05,0.0,65
2015-04-12,Valencia,289.92165625,1027,98,5,0.3,0.0,0.0,69
2015-04-13,Barcelona,288.972,1030,85,2,0.0,0.0,0.0,0
2015-04-13,Bilbao,295.213,1027,65,2,0.0,0.0,0.0,0
2015-04-13,Madrid,293.363,1025,83,7,0.3,0.044,0.0,66
2015-04-13,Seville,299.7920000000001,1019,87,4,0.3,0.0,0.0,13
2015-04-13,Valencia,290.9796875,1029,88,4,0.0,0.0,0.0,80
2015-04-14,Barcelona,290.18565625,1029,81,2,0.0,0.0,0.0,6
2015-04-14,Bilbao,296.9033125,1026,65,3,0.0,0.0,0.0,62
2015-04-14,Madrid,295.818,1025,48,9,0.3,0.0,0.0,64
2015-04-14,Seville,300.1356875,1019,64,7,0.3,0.0,0.0,72
2015-04-14,Valencia,293.119,1029,87,4,0.0,0.0,0.0,44
2015-04-15,Barcelona,289.8015,1024,87,5,0.3,0.0,0.0,84
2015-04-15,Bilbao,292.771,1017,54,3,0.3,0.0,0.0,86
2015-04-15,Madrid,289.85434375,1018,94,7,0.9,0.0,0.0,92
2015-04-15,Seville,292.146,1016,94,5,0.9,0.0,0.0,92
2015-04-15,Valencia,290.91765625,1023,86,4,0.9,0.0,0.0,78
2015-04-16,Barcelona,289.2046875,1017,93,5,0.3,0.0,0.0,92
2015-04-16,Bilbao,289.3773125,1015,94,2,0.9,0.04,0.0,92
2015-04-16,Madrid,289.46,1017,98,5,0.9,0.0,0.0,92
2015-04-16,Seville,292.82665625,1019,97,3,0.9,0.0,0.0,92
2015-04-16,Valencia,293.27134375,1016,96,4,0.9,0.0,0.0,92
2015-04-17,Barcelona,289.615,1017,94,5,0.3,0.035,0.0,32
2015-04-17,Bilbao,285.773,1019,98,1,0.9,0.018,0.0,92
2015-04-17,Madrid,292.465,1018,92,4,0.3,0.015,0.0,77
2015-04-17,Seville,296.815,1019,98,3,0.9,0.0,0.0,53
2015-04-17,Valencia,297.01934375,1017,79,4,0.3,0.0,0.0,12
2015-04-18,Barcelona,289.8986875,1018,97,4,0.0,0.035,0.0,57
2015-04-18,Bilbao,288.2336875,1017,98,1,0.9,0.0,0.0,86
2015-04-18,Madrid,290.54834375,1015,88,6,0.3,0.015,0.0,82
2015-04-18,Seville,295.7483125,1016,82,5,0.0,0.0,0.0,36
2015-04-18,Valencia,294.79834375,1016,87,3,0.3,0.0,0.0,66
2015-04-19,Barcelona,287.7625,1018,97,5,0.3,0.0069999999999999,0.0,90
2015-04-19,Bilbao,287.1,1019,96,2,0.9,0.005,0.0,92
2015-04-19,Madrid,289.36465625,1017,89,4,0.3,0.0,0.0,76
2015-04-19,Seville,296.2646875,1018,78,3,0.0,0.0,0.0,36
2015-04-19,Valencia,295.21465625,1015,76,4,0.3,0.0,0.0,22
2015-04-20,Barcelona,288.70265625,1023,87,4,0.3,0.045,0.0,52
2015-04-20,Bilbao,290.01765625,1023,94,1,0.3,0.01,0.0,50
2015-04-20,Madrid,293.40865625,1020,83,3,0.0,0.0,0.0,52
2015-04-20,Seville,299.12534375,1017,72,3,0.0,0.0,0.0,52
2015-04-20,Valencia,292.968,1023,89,3,0.0,0.0,0.0,61
2015-04-21,Barcelona,290.64265625,1029,100,4,0.0,0.045,0.0,44
2015-04-21,Bilbao,293.90865625,1023,99,2,0.0,0.01,0.0,61
2015-04-21,Madrid,292.98,1021,64,6,0.0,0.0,0.0,88
2015-04-21,Seville,299.03,1024,63,6,0.0,0.0,0.0,76
2015-04-21,Valencia,291.97,1024,98,6,0.0,0.0,0.0,65
2015-04-22,Barcelona,290.035,1027,100,4,0.0,0.0,0.0,92
2015-04-22,Bilbao,293.76734375,1021,96,2,0.9,0.005,0.0,85
2015-04-22,Madrid,291.56,990,78,5,0.3,0.0,0.0,60
2015-04-22,Seville,297.41,1028,89,6,0.0,0.005,0.0,76
2015-04-22,Valencia,294.06,1008,94,3,0.3,0.0,0.0,92
2015-04-23,Barcelona,290.193,1022,100,3,0.0,0.0,0.0,32
2015-04-23,Bilbao,290.45434375,1021,97,1,0.9,0.0,0.0,92
2015-04-23,Madrid,295.743,989,86,2,0.0,0.0,0.0,76
2015-04-23,Seville,300.243,1027,89,4,0.0,0.0,0.0,18
2015-04-23,Valencia,297.893,991,94,2,0.0,0.0,0.0,44
2015-04-24,Barcelona,290.748,1020,100,5,0.0,0.0,0.0,88
2015-04-24,Bilbao,292.49734375,1017,95,1,0.3,0.0,0.0,92
2015-04-24,Madrid,295.248,1013,77,4,0.0,0.0,0.0,92
2015-04-24,Seville,295.3520000000001,1025,94,5,0.0,0.0,0.0,92
2015-04-24,Valencia,297.648,1002,96,3,0.0,0.022,0.0,92
2015-04-25,Barcelona,290.722,1017,100,5,0.3,0.0,0.0,84
2015-04-25,Bilbao,293.38265625,1012,79,2,0.3,0.0,0.0,92
2015-04-25,Madrid,291.822,985,95,5,0.3,0.075,0.0,88
2015-04-25,Seville,293.323,1026,95,5,0.3,0.0,0.0,92
2015-04-25,Valencia,297.372,998,57,5,0.0,0.0,0.0,88
2015-04-26,Barcelona,291.085,1014,100,3,0.3,0.0,0.0,80
2015-04-26,Bilbao,290.9666875,1009,97,3,3.0,0.037,0.0,92
2015-04-26,Madrid,286.003,983,100,7,3.0,0.0,0.0,92
2015-04-26,Seville,291.853,1022,99,7,0.9,0.0,0.0,92
2015-04-26,Valencia,296.535,997,81,7,0.0,0.095,0.0,40
2015-04-27,Barcelona,290.26,1012,100,7,0.3,0.001,0.0,92
2015-04-27,Bilbao,283.812,1018,97,3,3.0,0.0,0.0,92
2015-04-27,Madrid,287.49534375,1013,96,5,0.3,0.0,0.0,48
2015-04-27,Seville,292.33,1026,94,5,0.3,0.022,0.0,88
2015-04-27,Valencia,295.716,1012,57,7,0.0,0.095,0.0,44
2015-04-28,Barcelona,290.03,1022,100,5,0.0,0.0,0.0,38
2015-04-28,Bilbao,287.12365625,1022,97,1,0.9,0.048,0.0,92
2015-04-28,Madrid,291.517,990,90,2,0.3,0.0,0.0,88
2015-04-28,Seville,296.967,1026,96,4,0.0,0.022,0.0,76
2015-04-28,Valencia,296.567,1004,85,4,0.0,0.0,0.0,48
2015-04-29,Barcelona,289.596,1024,100,4,0.3,0.0,0.0,88
2015-04-29,Bilbao,287.76834375,1021,83,1,0.0,0.015,0.0,89
2015-04-29,Madrid,293.825,988,90,3,0.0,0.0,0.0,80
2015-04-29,Seville,298.425,1028,88,4,0.0,0.0,0.0,48
2015-04-29,Valencia,296.825,1006,93,2,0.3,0.0,0.0,56
2015-04-30,Barcelona,290.786,1024,100,6,0.3,0.0,0.0,32
2015-04-30,Bilbao,294.2953125,1021,96,2,0.0,0.015,0.0,78
2015-04-30,Madrid,295.536,997,91,3,0.0,0.0,0.0,64
2015-04-30,Seville,301.6140000000001,1028,79,3,0.0,0.0,0.0,56
2015-04-30,Valencia,298.636,1005,98,2,0.3,0.0,0.0,32
2015-05-01,Barcelona,293.036,1020,100,8,0.0,0.035,0.0,92
2015-05-01,Bilbao,293.2573125,1014,86,3,0.3,0.087,0.0,92
2015-05-01,Madrid,295.059,987,82,5,0.0,0.0,0.0,48
2015-05-01,Seville,303.393,1025,74,3,0.0,0.0,0.0,36
2015-05-01,Valencia,301.8590000000001,1002,70,6,0.0,0.0,0.0,56
2015-05-02,Barcelona,292.068,1018,98,4,0.0,0.035,0.0,36
2015-05-02,Bilbao,296.8286875,1014,96,3,0.3,0.057,0.0,84
2015-05-02,Madrid,300.568,985,87,4,0.0,0.005,0.0,56
2015-05-02,Seville,305.568,1022,60,4,0.0,0.0,0.0,36
2015-05-02,Valencia,302.818,1005,68,3,0.0,0.0,0.0,44
2015-05-03,Barcelona,292.911,1014,98,3,0.0,0.0,0.0,88
2015-05-03,Bilbao,296.12465625,1009,64,3,0.3,0.022,0.0,97
2015-05-03,Madrid,296.86,982,79,3,0.0,0.005,0.0,92
2015-05-03,Seville,303.011,1020,72,4,0.0,0.0,0.0,92
2015-05-03,Valencia,305.061,996,85,4,0.0,0.0,0.0,88
2015-05-04,Barcelona,292.301,1014,99,4,0.0,0.005,0.0,92
2015-05-04,Bilbao,296.71,1009,67,6,0.3,0.09,0.0,92
2015-05-04,Madrid,297.151,978,63,8,0.0,0.0,0.0,92
2015-05-04,Seville,300.001,1021,83,9,0.3,0.0,0.0,92
2015-05-04,Valencia,300.81,995,74,3,0.0,0.0,0.0,88
2015-05-05,Barcelona,295.324,1015,99,4,0.0,0.052,0.0,92
2015-05-05,Bilbao,294.09034375,1015,66,7,0.3,0.085,0.0,84
2015-05-05,Madrid,293.4120000000001,984,71,8,0.0,0.0,0.0,92
2015-05-05,Seville,297.062,1024,78,5,0.0,0.0,0.0,92
2015-05-05,Valencia,298.124,999,54,7,0.0,0.0,0.0,92
2015-05-06,Barcelona,292.538,1022,96,4,0.0,0.045,0.0,8
2015-05-06,Bilbao,289.3903125,1020,91,1,0.3,0.043,0.0,64
2015-05-06,Madrid,294.377,988,92,3,0.0,0.0,0.0,64
2015-05-06,Seville,301.077,1025,89,4,0.0,0.0,0.0,12
2015-05-06,Valencia,300.027,1002,60,3,0.0,0.0,0.0,0
2015-05-07,Barcelona,292.05,1023,97,4,0.0,0.015,0.0,20
2015-05-07,Bilbao,298.715,1021,90,2,0.3,0.0,0.0,66
2015-05-07,Madrid,300.79,994,66,4,0.0,0.0,0.0,28
2015-05-07,Seville,303.39,1024,77,7,0.0,0.0,0.0,0
2015-05-07,Valencia,297.55,1003,90,4,0.0,0.0,0.0,20
2015-05-08,Barcelona,293.795,1023,99,6,0.0,0.0,0.0,24
2015-05-08,Bilbao,294.96334375,1022,66,3,0.0,0.085,0.0,45
2015-05-08,Madrid,297.295,991,87,5,0.0,0.0,0.0,0
2015-05-08,Seville,299.895,1031,98,4,0.3,0.0,0.0,92
2015-05-08,Valencia,302.195,1005,93,6,0.0,0.0,0.0,0
2015-05-09,Barcelona,293.707,1028,97,5,0.0,0.0,0.0,36
2015-05-09,Bilbao,293.4423125,1026,92,1,0.0,0.085,0.0,34
2015-05-09,Madrid,299.4190000000001,994,92,3,0.0,0.0,0.0,56
2015-05-09,Seville,305.869,1030,95,4,0.0,0.0,0.0,12
2015-05-09,Valencia,302.094,1010,74,3,0.0,0.0,0.0,12
2015-05-10,Barcelona,294.55,1028,98,5,0.0,0.0,0.0,40
2015-05-10,Bilbao,301.60765625,1024,93,2,0.0,0.01,0.0,80
2015-05-10,Madrid,302.376,992,63,4,0.0,0.0,0.0,46
2015-05-10,Seville,307.376,1026,75,3,0.0,0.0,0.0,26
2015-05-10,Valencia,298.85,1010,92,4,0.0,0.012,0.0,46
2015-05-11,Barcelona,293.796,1027,98,4,0.0,0.0,0.0,56
2015-05-11,Bilbao,298.699,1021,91,1,0.0,0.1,0.0,56
2015-05-11,Madrid,304.415,991,50,5,0.0,0.0,0.0,12
2015-05-11,Seville,307.215,1026,74,3,0.0,0.0,0.0,0
2015-05-11,Valencia,299.015,1008,91,3,0.0,0.0,0.0,12
2015-05-12,Barcelona,292.897,1027,100,3,0.0,0.07,0.0,32
2015-05-12,Bilbao,298.954,1021,76,1,0.0,0.1,0.0,53
2015-05-12,Madrid,306.249,992,62,3,0.0,0.0,0.0,12
2015-05-12,Seville,309.249,1028,86,4,0.0,0.0,0.0,76
2015-05-12,Valencia,301.899,1010,89,3,0.0,0.0,0.0,8
2015-05-13,Barcelona,294.811,1027,100,7,0.0,0.07,0.0,68
2015-05-13,Bilbao,298.67634375,1020,47,2,0.0,0.09,0.0,90
2015-05-13,Madrid,307.361,993,60,6,0.0,0.0,0.0,92
2015-05-13,Seville,312.224,1028,69,4,0.0,0.0,0.0,20
2015-05-13,Valencia,306.624,1010,86,2,0.0,0.0,0.0,92
2015-05-14,Barcelona,296.838,1021,97,5,0.0,0.0,0.0,92
2015-05-14,Bilbao,293.4120000000001,1021,87,4,0.3,0.0,0.0,92
2015-05-14,Madrid,305.215,989,52,9,0.0,0.0,0.0,32
2015-05-14,Seville,310.688,1025,61,6,0.0,0.0,0.0,20
2015-05-14,Valencia,310.272,994,65,8,0.0,0.0,0.0,92
2015-05-15,Barcelona,294.732,1020,91,7,0.0,0.025,0.0,90
2015-05-15,Bilbao,284.1573125,1029,97,4,3.0,0.0,0.0,92
2015-05-15,Madrid,297.232,992,39,6,0.0,0.0,0.0,12
2015-05-15,Seville,304.286,1027,39,5,0.0,0.0,0.0,0
2015-05-15,Valencia,300.386,995,41,7,0.0,0.0,0.0,60
2015-05-16,Barcelona,294.329,1026,96,5,0.0,0.0,0.0,0
2015-05-16,Bilbao,287.11565625,1032,97,2,3.0,0.0,0.0,92
2015-05-16,Madrid,299.379,995,63,6,0.0,0.0,0.0,0
2015-05-16,Seville,304.779,1029,33,8,0.0,0.0,0.0,0
2015-05-16,Valencia,300.045,1007,55,4,0.0,0.0,0.0,0
2015-05-17,Barcelona,294.059,1026,100,5,0.0,0.0,0.0,0
2015-05-17,Bilbao,288.59934375,1031,98,1,0.3,0.0,0.0,92
2015-05-17,Madrid,301.867,986,71,5,0.0,0.0,0.0,0
2015-05-17,Seville,305.617,1027,75,5,0.0,0.0,0.0,20
2015-05-17,Valencia,299.695,1005,83,3,0.0,0.0,0.0,0
2015-05-18,Barcelona,293.693,1024,99,7,0.0,0.0,0.0,0
2015-05-18,Bilbao,291.7946875,1023,100,2,0.9,0.025,0.0,73
2015-05-18,Madrid,303.378,984,51,2,0.0,0.0,0.0,24
2015-05-18,Seville,306.494,1022,56,5,0.0,0.0,0.0,36
2015-05-18,Valencia,301.328,1006,93,4,0.0,0.0,0.0,20
2015-05-19,Barcelona,291.776,1018,100,5,0.3,0.0,0.0,100
2015-05-19,Bilbao,284.08234375,1021,97,2,0.9,0.0,0.0,92
2015-05-19,Madrid,297.03,957,96,7,0.3,0.0,0.0,80
2015-05-19,Seville,303.726,1018,84,7,0.0,0.0,0.0,64
2015-05-19,Valencia,291.98,998,100,3,0.9,0.0,0.0,92
2015-05-20,Barcelona,288.21,1024,100,4,0.9,0.0,0.0,100
2015-05-20,Bilbao,283.32834375,1027,96,2,3.0,0.0,0.0,92
2015-05-20,Madrid,294.746,990,57,5,0.3,0.0,0.0,24
2015-05-20,Seville,301.01,1026,54,7,0.0,0.0,0.0,36
2015-05-20,Valencia,294.646,1004,100,3,0.9,0.0,0.0,92
2015-05-21,Barcelona,290.688,1027,100,5,0.9,0.0,0.0,80
2015-05-21,Bilbao,285.522,1031,95,2,3.0,0.0,0.0,92
2015-05-21,Madrid,294.681,966,62,5,0.0,0.0,0.0,0
2015-05-21,Seville,302.03,1029,61,4,0.0,0.0,0.0,64
2015-05-21,Valencia,295.187,996,72,3,0.0,0.0,0.0,44
2015-05-22,Barcelona,291.462,1028,100,4,3.0,0.0,0.0,32
2015-05-22,Bilbao,285.027,1032,88,1,3.0,0.0,0.0,92
2015-05-22,Madrid,294.001,965,63,6,0.3,0.0,0.0,0
2015-05-22,Seville,301.901,1029,94,5,0.0,0.01,0.0,76
2015-05-22,Valencia,294.401,1005,87,3,0.9,0.0,0.0,32
2015-05-23,Barcelona,291.999,1023,100,4,3.0,0.0,0.0,56
2015-05-23,Bilbao,287.8326875,1028,93,1,3.0,0.0,0.0,85
2015-05-23,Madrid,295.865,960,71,6,0.0,0.0,0.0,0
2015-05-23,Seville,301.663,1024,92,5,0.3,0.01,0.0,88
2015-05-23,Valencia,296.615,991,93,3,0.0,0.0,0.0,24
2015-05-24,Barcelona,292.733,1020,100,4,3.0,0.0,0.0,80
2015-05-24,Bilbao,287.976,1023,97,1,3.0,0.0,0.0,92
2015-05-24,Madrid,296.494,985,70,6,0.0,0.0,0.0,88
2015-05-24,Seville,300.494,1021,80,5,0.3,0.0,0.0,92
2015-05-24,Valencia,294.844,1002,93,4,0.9,0.0,0.0,88
2015-05-25,Barcelona,293.279,1023,100,5,0.0,0.0,0.0,48
2015-05-25,Bilbao,289.1916875,1023,95,2,0.3,0.1,0.0,88
2015-05-25,Madrid,298.2206875,1018,67,4,0.0,0.0,0.0,61
2015-05-25,Seville,301.954,1023,77,6,0.0,0.0,0.0,50
2015-05-25,Valencia,297.84465625,1017,91,3,0.0,0.0,0.0,48
2015-05-26,Barcelona,292.379,1020,96,4,0.0,0.0,0.0,65
2015-05-26,Bilbao,286.00765625,1025,95,2,0.3,0.067,0.0,92
2015-05-26,Madrid,298.76,1018,58,5,0.0,0.0,0.0,61
2015-05-26,Seville,303.5243125,1024,89,6,0.0,0.0,0.0,16
2015-05-26,Valencia,300.241,1016,74,2,0.0,0.0,0.0,21
2015-05-27,Barcelona,292.366,1023,100,4,0.0,0.0,0.0,0
2015-05-27,Bilbao,290.38265625,1025,96,1,0.3,0.066,0.0,92
2015-05-27,Madrid,300.577,959,57,5,0.0,0.0,0.0,0
